,loss,accuracy,val_loss,val_accuracy
0,8.92369270324707,0.3688725531101227,7.618953704833984,0.42450979351997375
1,7.3827619552612305,0.4595588147640228,7.008510112762451,0.43431371450424194
2,6.633852005004883,0.5289215445518494,6.267583847045898,0.5411764979362488
3,5.868483066558838,0.6017156839370728,5.568472385406494,0.5813725590705872
4,5.162108898162842,0.6674019694328308,4.9706573486328125,0.591176450252533
5,4.539802074432373,0.7139706015586853,4.486878871917725,0.5823529362678528
6,3.958479404449463,0.7752450704574585,4.064119815826416,0.5941176414489746
7,3.479671001434326,0.8142156600952148,3.7600715160369873,0.5941176414489746
8,3.054060220718384,0.8644607663154602,3.3937525749206543,0.6166666746139526
9,2.685415744781494,0.9014706015586853,3.161581516265869,0.6039215922355652
10,2.4039878845214844,0.9171568751335144,2.9981751441955566,0.6019607782363892
11,2.160029411315918,0.9311274290084839,2.8608450889587402,0.6078431606292725
12,1.9566487073898315,0.9446078538894653,2.6685216426849365,0.6254901885986328
13,1.7677862644195557,0.9612745046615601,2.611161231994629,0.615686297416687
14,1.6286340951919556,0.9602941274642944,2.6070783138275146,0.591176450252533
15,1.5350321531295776,0.9465686082839966,2.303636312484741,0.6235294342041016
16,1.4249472618103027,0.9556372761726379,2.26779842376709,0.6274510025978088
17,1.321621298789978,0.9651960730552673,2.13885760307312,0.6421568393707275
18,1.2717058658599854,0.9512255191802979,2.132328987121582,0.6107842922210693
19,1.1783117055892944,0.9649509787559509,2.0444564819335938,0.636274516582489
20,1.0985627174377441,0.9703431129455566,1.9780091047286987,0.6313725709915161
21,1.0443662405014038,0.9691176414489746,1.9592078924179077,0.6294117569923401
22,1.007957100868225,0.9602941274642944,1.9444538354873657,0.6313725709915161
23,0.9707937836647034,0.9620097875595093,1.8524097204208374,0.6441176533699036
24,0.9272409677505493,0.9651960730552673,1.8192880153656006,0.6480392217636108
25,0.8997579216957092,0.9612745046615601,1.8865605592727661,0.6264705657958984
26,0.8888363838195801,0.9534313678741455,1.853826880455017,0.634313702583313
27,0.8184310793876648,0.9720588326454163,1.7873948812484741,0.6382352709770203
