,loss,accuracy,val_loss,val_accuracy
0,2.605436086654663,0.3818627595901489,2.3301432132720947,0.4058823585510254
1,2.139296293258667,0.4257352948188782,1.9301576614379883,0.45490196347236633
2,1.7532248497009277,0.4995098114013672,1.608965516090393,0.5107843279838562
3,1.4235365390777588,0.5877450704574585,1.3971693515777588,0.54313725233078
4,1.1882885694503784,0.6502450704574585,1.2159639596939087,0.5882353186607361
5,0.936528742313385,0.7397058606147766,1.186972737312317,0.5941176414489746
6,0.7444642186164856,0.801225483417511,1.092793583869934,0.6411764621734619
7,0.5822243094444275,0.8578431606292725,1.0864711999893188,0.6372548937797546
8,0.48270469903945923,0.8821078538894653,1.2324097156524658,0.5833333134651184
9,0.42628243565559387,0.8950980305671692,1.0933033227920532,0.6352941393852234
10,0.32566186785697937,0.9328431487083435,1.2651176452636719,0.6176470518112183
11,0.2796550393104553,0.9406862854957581,1.2211869955062866,0.6372548937797546
12,0.22598282992839813,0.9578431248664856,1.276552677154541,0.6127451062202454
13,0.1858671009540558,0.9700980186462402,1.3299716711044312,0.6254901885986328
14,0.16867691278457642,0.9727941155433655,1.2355120182037354,0.6245098114013672
15,0.18499574065208435,0.9634804129600525,1.2460134029388428,0.6147058606147766
16,0.1394500434398651,0.9786764979362488,1.5022870302200317,0.6313725709915161
